,Name,train_loss,test_accuracy,trainer/global_step,_step,epoch,_wandb,val_loss,train_accuracy,_runtime,test_loss,_timestamp,val_accuracy,cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,save_model,log_results,weight_decay,hidden_layers,learning_rate,hidden_group_channels
0,magic-sweep-200,0.10513362288475037,0.964900016784668,12636,12663,27,{'runtime': 600},0.08607903867959976,0.9453125,601.5956380367279,0.1209140345454216,1715645286.1858091,0.9715544581413268,False,0.9,0.999,translateW,50,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
1,graceful-sweep-199,0.12934674322605133,0.9592999815940856,14976,15009,32,{'runtime': 599},0.10240790992975236,0.9765625,600.4012010097504,0.12624165415763855,1715645073.181192,0.966003954410553,False,0.9,0.999,translateW,50,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
2,dulcet-sweep-198,0.08144403249025345,0.9430000185966492,13572,13601,29,{'runtime': 641},0.16441011428833008,0.9765625,642.657422542572,0.1763237565755844,1715644670.4798017,0.946380853652954,False,0.9,0.999,translateW,50,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
3,curious-sweep-197,0.2609112858772278,0.9025999903678894,14508,14540,31,{'runtime': 574},0.2953736186027527,0.921875,576.149983882904,0.3102290630340576,1715644456.0376148,0.9125934839248656,False,0.9,0.999,translateW,50,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
4,serene-sweep-196,0.07674034684896469,0.9621999859809875,13572,13601,29,{'runtime': 646},0.08503611385822296,0.9921875,647.9701552391052,0.11755623668432236,1715644008.1804905,0.97193843126297,False,0.9,0.999,translateW,49,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
5,playful-sweep-195,0.1098206266760826,0.94650000333786,8892,8912,19,{'runtime': 343},0.13334450125694275,0.96875,344.4876379966736,0.1620079129934311,1715643864.347371,0.9566890597343444,False,0.9,0.999,translateW,49,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
6,denim-sweep-194,0.259033739566803,0.9280999898910522,6084,6097,13,{'runtime': 289},0.2149658203125,0.9140625,290.58606600761414,0.2314581274986267,1715643343.378296,0.9317073822021484,False,0.9,0.999,translateW,49,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
7,proud-sweep-193,0.2901376783847809,0.8967000246047974,14040,14071,30,{'runtime': 548},0.3155314326286316,0.8984375,550.111252784729,0.32491880655288696,1715643507.5354855,0.9004991054534912,False,0.9,0.999,translateW,49,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
8,leafy-sweep-192,0.07221835106611252,0.964299976825714,11700,11725,25,{'runtime': 553},0.08865822851657867,0.96875,554.3949320316315,0.1149456575512886,1715643033.588699,0.9708032608032228,False,0.9,0.999,translateW,48,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
9,genial-sweep-191,0.034911807626485825,0.9595999717712402,15912,15947,34,{'runtime': 626},0.09667681902647018,0.9921875,627.3936116695404,0.1270965039730072,1715642939.7560616,0.9669888615608216,False,0.9,0.999,translateW,48,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
10,magic-sweep-190,0.12021774798631668,0.9366999864578248,12168,12194,26,{'runtime': 571},0.17194247245788574,0.9765625,572.9556562900543,0.19315798580646515,1715642464.1594932,0.947081983089447,False,0.9,0.999,translateW,48,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
11,lyric-sweep-189,0.1934068351984024,0.883400022983551,10764,10788,23,{'runtime': 416},0.3679526746273041,0.953125,417.9560620784759,0.37694400548934937,1715642296.2759302,0.8914262652397156,False,0.9,0.999,translateW,48,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
12,amber-sweep-188,0.0714210495352745,0.965399980545044,17316,17353,37,{'runtime': 818},0.0673048347234726,0.984375,820.2040238380432,0.10865311324596404,1715641874.8582518,0.976120114326477,False,0.9,0.999,translateW,47,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
13,pleasant-sweep-187,0.1933777630329132,0.958199977874756,17784,17823,38,{'runtime': 713},0.10271281003952026,0.9375,714.2048919200897,0.13126680254936218,1715641861.873421,0.9657785892486572,False,0.9,0.999,translateW,47,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
14,curious-sweep-186,0.14065513014793396,0.9388999938964844,10764,10788,23,{'runtime': 424},0.16878816485404968,0.9296875,425.165424823761,0.1842675656080246,1715641134.3901608,0.9435346722602844,False,0.9,0.999,translateW,47,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
15,celestial-sweep-185,0.3466656506061554,0.911300003528595,15444,15477,33,{'runtime': 732},0.2455919086933136,0.8828125,733.4102382659912,0.27288883924484253,1715641039.0946944,0.9194210767745972,False,0.9,0.999,translateW,47,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
16,laced-sweep-184,0.10693306475877762,0.9659000039100648,15912,15947,34,{'runtime': 631},0.06949999928474426,0.9609375,632.330408334732,0.10851029306650162,1715640691.1514232,0.9760867357254028,False,0.9,0.999,translateW,46,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
17,lucky-sweep-183,0.10930366069078444,0.961899995803833,15444,15477,33,{'runtime': 745},0.10263843834400176,0.9765625,747.1172244548798,0.12265102565288544,1715640290.091267,0.9652944803237916,False,0.9,0.999,translateW,46,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
18,mild-sweep-182,0.2000432312488556,0.9229999780654908,7020,7036,15,{'runtime': 276},0.22036242485046387,0.9296875,277.4709279537201,0.23478014767169952,1715640045.165244,0.9311147928237916,False,0.9,0.999,translateW,46,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
19,rich-sweep-181,0.16445815563201904,0.9074000120162964,10296,10318,22,{'runtime': 488},0.27987292408943176,0.921875,489.5809593200683,0.29588446021080017,1715639529.1895473,0.9110994338989258,False,0.9,0.999,translateW,46,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
20,light-sweep-180,0.10330308228731155,0.9667999744415284,17784,17823,38,{'runtime': 723},0.0695173367857933,0.96875,725.0343055725098,0.1034831553697586,1715639751.8041725,0.9760199785232544,False,0.9,0.999,translateW,45,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
21,elated-sweep-179,0.15225829184055328,0.953499972820282,8424,8443,18,{'runtime': 333},0.1305290013551712,0.953125,334.3973352909088,0.14801864326000214,1715639011.7145202,0.9567474722862244,False,0.9,0.999,translateW,45,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
22,treasured-sweep-178,0.1444324105978012,0.9490000009536744,15444,15477,33,{'runtime': 726},0.14083611965179443,0.9453125,727.5658082962036,0.15886637568473816,1715639024.9102564,0.9530165195465088,False,0.9,0.999,translateW,45,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
23,fast-sweep-177,0.2729896903038025,0.8684999942779541,5616,5629,12,{'runtime': 220},0.3992907106876374,0.8984375,221.44515419006348,0.3973544538021088,1715638660.5576231,0.8784137964248657,False,0.9,0.999,translateW,45,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
24,giddy-sweep-176,0.1590423285961151,0.9523000121116638,6552,6567,14,{'runtime': 267},0.12416286766529085,0.9453125,268.28404688835144,0.14417904615402222,1715638426.768385,0.9619224071502686,False,0.9,0.999,translateW,44,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
25,eternal-sweep-175,0.12620480358600616,0.9556000232696532,12636,12663,27,{'runtime': 602},0.11531997472047806,0.9375,604.0159108638763,0.13929273188114166,1715638281.8053098,0.961822271347046,False,0.9,0.999,translateW,44,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
26,vivid-sweep-174,0.13970303535461426,0.9402999877929688,10296,10319,22,{'runtime': 403},0.1758817732334137,0.953125,404.63495922088623,0.19366231560707092,1715638144.632023,0.9433426856994628,False,0.9,0.999,translateW,44,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
27,fearless-sweep-173,0.2339209020137787,0.8894000053405762,11700,11725,25,{'runtime': 547},0.3146427869796753,0.9296875,549.262120962143,0.33504465222358704,1715637660.364334,0.9018429517745972,False,0.9,0.999,translateW,44,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
28,dark-sweep-172,0.07646991312503815,0.9682000279426576,15912,15947,34,{'runtime': 645},0.07490340620279312,0.984375,646.9067261219025,0.10425890237092972,1715637725.5090742,0.9746427536010742,False,0.9,0.999,translateW,43,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
29,gallant-sweep-171,0.20186853408813477,0.9509000182151794,7956,7973,17,{'runtime': 380},0.14420658349990845,0.9375,381.2355122566223,0.1573636680841446,1715637095.430302,0.9544270634651184,False,0.9,0.999,translateW,43,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
30,olive-sweep-170,0.15879172086715698,0.9434000253677368,13572,13602,29,{'runtime': 536},0.1724979728460312,0.9609375,537.3652181625366,0.18026115000247955,1715637064.9841132,0.9451538920402528,False,0.9,0.999,translateW,43,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
31,breezy-sweep-169,0.26762738823890686,0.8956999778747559,19656,19698,42,{'runtime': 924},0.3164573311805725,0.90625,926.0678977966307,0.3238508403301239,1715636697.4984329,0.8991886973381042,False,0.9,0.999,translateW,43,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
