,Name,val_loss,_timestamp,val_accuracy,test_accuracy,train_accuracy,_step,epoch,_runtime,trainer/global_step,_wandb,test_loss,train_loss,cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,save_model,log_results,weight_decay,hidden_layers,learning_rate,hidden_group_channels
0,magic-sweep-200,0.08607903867959976,1715645286.1858091,0.9715544581413268,0.964900016784668,0.9453125,12663,27,601.5956380367279,12636,{'runtime': 600},0.1209140345454216,0.10513362288475037,False,0.9,0.999,translateW,50,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
1,graceful-sweep-199,0.10240790992975236,1715645073.181192,0.966003954410553,0.9592999815940856,0.9765625,15009,32,600.4012010097504,14976,{'runtime': 599},0.12624165415763855,0.12934674322605133,False,0.9,0.999,translateW,50,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
2,dulcet-sweep-198,0.16441011428833008,1715644670.4798017,0.946380853652954,0.9430000185966492,0.9765625,13601,29,642.657422542572,13572,{'runtime': 641},0.1763237565755844,0.08144403249025345,False,0.9,0.999,translateW,50,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
3,curious-sweep-197,0.2953736186027527,1715644456.0376148,0.9125934839248656,0.9025999903678894,0.921875,14540,31,576.149983882904,14508,{'runtime': 574},0.3102290630340576,0.2609112858772278,False,0.9,0.999,translateW,50,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
4,serene-sweep-196,0.08503611385822296,1715644008.1804905,0.97193843126297,0.9621999859809875,0.9921875,13601,29,647.9701552391052,13572,{'runtime': 646},0.11755623668432236,0.07674034684896469,False,0.9,0.999,translateW,49,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
5,playful-sweep-195,0.13334450125694275,1715643864.347371,0.9566890597343444,0.94650000333786,0.96875,8912,19,344.4876379966736,8892,{'runtime': 343},0.1620079129934311,0.1098206266760826,False,0.9,0.999,translateW,49,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
6,denim-sweep-194,0.2149658203125,1715643343.378296,0.9317073822021484,0.9280999898910522,0.9140625,6097,13,290.58606600761414,6084,{'runtime': 289},0.2314581274986267,0.259033739566803,False,0.9,0.999,translateW,49,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
7,proud-sweep-193,0.3155314326286316,1715643507.5354855,0.9004991054534912,0.8967000246047974,0.8984375,14071,30,550.111252784729,14040,{'runtime': 548},0.32491880655288696,0.2901376783847809,False,0.9,0.999,translateW,49,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
8,leafy-sweep-192,0.08865822851657867,1715643033.588699,0.9708032608032228,0.964299976825714,0.96875,11725,25,554.3949320316315,11700,{'runtime': 553},0.1149456575512886,0.07221835106611252,False,0.9,0.999,translateW,48,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
9,genial-sweep-191,0.09667681902647018,1715642939.7560616,0.9669888615608216,0.9595999717712402,0.9921875,15947,34,627.3936116695404,15912,{'runtime': 626},0.1270965039730072,0.034911807626485825,False,0.9,0.999,translateW,48,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
10,magic-sweep-190,0.17194247245788574,1715642464.1594932,0.947081983089447,0.9366999864578248,0.9765625,12194,26,572.9556562900543,12168,{'runtime': 571},0.19315798580646515,0.12021774798631668,False,0.9,0.999,translateW,48,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
11,lyric-sweep-189,0.3679526746273041,1715642296.2759302,0.8914262652397156,0.883400022983551,0.953125,10788,23,417.9560620784759,10764,{'runtime': 416},0.37694400548934937,0.1934068351984024,False,0.9,0.999,translateW,48,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
12,amber-sweep-188,0.0673048347234726,1715641874.8582518,0.976120114326477,0.965399980545044,0.984375,17353,37,820.2040238380432,17316,{'runtime': 818},0.10865311324596404,0.0714210495352745,False,0.9,0.999,translateW,47,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
13,pleasant-sweep-187,0.10271281003952026,1715641861.873421,0.9657785892486572,0.958199977874756,0.9375,17823,38,714.2048919200897,17784,{'runtime': 713},0.13126680254936218,0.1933777630329132,False,0.9,0.999,translateW,47,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
14,curious-sweep-186,0.16878816485404968,1715641134.3901608,0.9435346722602844,0.9388999938964844,0.9296875,10788,23,425.165424823761,10764,{'runtime': 424},0.1842675656080246,0.14065513014793396,False,0.9,0.999,translateW,47,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
15,celestial-sweep-185,0.2455919086933136,1715641039.0946944,0.9194210767745972,0.911300003528595,0.8828125,15477,33,733.4102382659912,15444,{'runtime': 732},0.27288883924484253,0.3466656506061554,False,0.9,0.999,translateW,47,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
16,laced-sweep-184,0.06949999928474426,1715640691.1514232,0.9760867357254028,0.9659000039100648,0.9609375,15947,34,632.330408334732,15912,{'runtime': 631},0.10851029306650162,0.10693306475877762,False,0.9,0.999,translateW,46,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
17,lucky-sweep-183,0.10263843834400176,1715640290.091267,0.9652944803237916,0.961899995803833,0.9765625,15477,33,747.1172244548798,15444,{'runtime': 745},0.12265102565288544,0.10930366069078444,False,0.9,0.999,translateW,46,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
18,mild-sweep-182,0.22036242485046387,1715640045.165244,0.9311147928237916,0.9229999780654908,0.9296875,7036,15,277.4709279537201,7020,{'runtime': 276},0.23478014767169952,0.2000432312488556,False,0.9,0.999,translateW,46,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
19,rich-sweep-181,0.27987292408943176,1715639529.1895473,0.9110994338989258,0.9074000120162964,0.921875,10318,22,489.5809593200683,10296,{'runtime': 488},0.29588446021080017,0.16445815563201904,False,0.9,0.999,translateW,46,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
20,light-sweep-180,0.0695173367857933,1715639751.8041725,0.9760199785232544,0.9667999744415284,0.96875,17823,38,725.0343055725098,17784,{'runtime': 723},0.1034831553697586,0.10330308228731155,False,0.9,0.999,translateW,45,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
21,elated-sweep-179,0.1305290013551712,1715639011.7145202,0.9567474722862244,0.953499972820282,0.953125,8443,18,334.3973352909088,8424,{'runtime': 333},0.14801864326000214,0.15225829184055328,False,0.9,0.999,translateW,45,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
22,treasured-sweep-178,0.14083611965179443,1715639024.9102564,0.9530165195465088,0.9490000009536744,0.9453125,15477,33,727.5658082962036,15444,{'runtime': 726},0.15886637568473816,0.1444324105978012,False,0.9,0.999,translateW,45,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
23,fast-sweep-177,0.3992907106876374,1715638660.5576231,0.8784137964248657,0.8684999942779541,0.8984375,5629,12,221.44515419006348,5616,{'runtime': 220},0.3973544538021088,0.2729896903038025,False,0.9,0.999,translateW,45,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
24,giddy-sweep-176,0.12416286766529085,1715638426.768385,0.9619224071502686,0.9523000121116638,0.9453125,6567,14,268.28404688835144,6552,{'runtime': 267},0.14417904615402222,0.1590423285961151,False,0.9,0.999,translateW,44,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
25,eternal-sweep-175,0.11531997472047806,1715638281.8053098,0.961822271347046,0.9556000232696532,0.9375,12663,27,604.0159108638763,12636,{'runtime': 602},0.13929273188114166,0.12620480358600616,False,0.9,0.999,translateW,44,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
26,vivid-sweep-174,0.1758817732334137,1715638144.632023,0.9433426856994628,0.9402999877929688,0.953125,10319,22,404.63495922088623,10296,{'runtime': 403},0.19366231560707092,0.13970303535461426,False,0.9,0.999,translateW,44,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
27,fearless-sweep-173,0.3146427869796753,1715637660.364334,0.9018429517745972,0.8894000053405762,0.9296875,11725,25,549.262120962143,11700,{'runtime': 547},0.33504465222358704,0.2339209020137787,False,0.9,0.999,translateW,44,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
28,dark-sweep-172,0.07490340620279312,1715637725.5090742,0.9746427536010742,0.9682000279426576,0.984375,15947,34,646.9067261219025,15912,{'runtime': 645},0.10425890237092972,0.07646991312503815,False,0.9,0.999,translateW,43,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
29,gallant-sweep-171,0.14420658349990845,1715637095.430302,0.9544270634651184,0.9509000182151794,0.9375,7973,17,381.2355122566223,7956,{'runtime': 380},0.1573636680841446,0.20186853408813477,False,0.9,0.999,translateW,43,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
30,olive-sweep-170,0.1724979728460312,1715637064.9841132,0.9451538920402528,0.9434000253677368,0.9609375,13602,29,537.3652181625366,13572,{'runtime': 536},0.18026115000247955,0.15879172086715698,False,0.9,0.999,translateW,43,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
31,breezy-sweep-169,0.3164573311805725,1715636697.4984329,0.8991886973381042,0.8956999778747559,0.90625,19698,42,926.0678977966307,19656,{'runtime': 924},0.3238508403301239,0.26762738823890686,False,0.9,0.999,translateW,43,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
32,crimson-sweep-168,0.07761635631322861,1715636514.734053,0.9731403589248656,0.9648000001907348,0.96875,14540,31,585.0848429203033,14508,{'runtime': 583},0.11265022307634354,0.0772109255194664,False,0.9,0.999,translateW,42,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
33,daily-sweep-167,0.11078139394521712,1715635755.161418,0.9623814821243286,0.9531999826431274,0.984375,11725,25,555.9837300777435,11700,{'runtime': 554},0.14199692010879517,0.05396164581179619,False,0.9,0.999,translateW,42,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
34,silver-sweep-166,0.12989258766174316,1715635913.538107,0.95780748128891,0.9491999745368958,0.984375,18292,39,698.6863796710968,18252,{'runtime': 697},0.16198526322841644,0.05448594316840172,False,0.9,0.999,translateW,42,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
35,sweepy-sweep-165,0.3631815314292908,1715635181.4101722,0.8897068500518799,0.8816999793052673,0.8984375,6566,14,311.20004320144653,6552,{'runtime': 309},0.3804429769515991,0.33668214082717896,False,0.9,0.999,translateW,42,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
36,quiet-sweep-164,0.11558620631694794,1715635197.589932,0.96211439371109,0.9502000212669371,0.96875,7974,17,311.6010549068451,7956,{'runtime': 310},0.1465299427509308,0.08184543251991272,False,0.9,0.999,translateW,41,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
37,visionary-sweep-163,0.11050942540168762,1715634853.0270631,0.9634164571762084,0.9526000022888184,0.984375,13132,28,634.3489181995392,13104,{'runtime': 633},0.14459016919136047,0.0815310999751091,False,0.9,0.999,translateW,41,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
38,resilient-sweep-162,0.31951209902763367,1715634203.535156,0.908645510673523,0.8913999795913696,0.921875,3283,7,159.57664108276367,3276,{'runtime': 158},0.33784857392311096,0.2623307704925537,False,0.9,0.999,translateW,41,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
39,peach-sweep-161,0.2253991961479187,1715634872.0104244,0.9244458079338074,0.9186000227928162,0.8671875,17823,38,695.7928094863892,17784,{'runtime': 694},0.25978565216064453,0.3953558206558227,False,0.9,0.999,translateW,41,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
40,stellar-sweep-160,0.09267818182706831,1715634027.8412378,0.9690003991127014,0.9617999792099,0.9765625,10318,22,492.46206974983215,10296,{'runtime': 491},0.125803604722023,0.05979815125465393,False,0.9,0.999,translateW,40,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
41,ethereal-sweep-159,0.1041448935866356,1715634158.1499827,0.9649605751037598,0.96069997549057,0.9609375,17354,37,686.5430016517639,17316,{'runtime': 685},0.13160395622253418,0.12377148121595384,False,0.9,0.999,translateW,40,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
42,major-sweep-158,0.15828131139278412,1715633519.7993886,0.9488013982772828,0.9435999989509584,0.953125,16884,36,800.5133717060089,16848,{'runtime': 799},0.1795225292444229,0.1350366622209549,False,0.9,0.999,translateW,40,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
43,denim-sweep-157,0.22577956318855288,1715633453.7830906,0.9268412590026855,0.9225999712944032,0.9296875,15478,33,601.7925236225128,15444,{'runtime': 600},0.248902291059494,0.2963569760322571,False,0.9,0.999,translateW,40,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
44,efficient-sweep-156,0.08661151677370071,1715632838.9977412,0.9710870981216432,0.9639000296592712,0.9453125,13133,28,517.1575162410736,13104,{'runtime': 515},0.10939699411392212,0.17657601833343506,False,0.9,0.999,translateW,39,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
45,stellar-sweep-155,0.11540332436561584,1715632703.7837465,0.9622395634651184,0.9569000005722046,0.96875,14070,30,662.7894604206085,14040,{'runtime': 661},0.13545149564743042,0.13548560440540314,False,0.9,0.999,translateW,39,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
46,likely-sweep-154,0.2085385620594025,1715632026.5708234,0.935621976852417,0.9316999912261964,0.9609375,8442,18,399.3554813861847,8424,{'runtime': 397},0.21625788509845736,0.16043400764465332,False,0.9,0.999,translateW,39,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
47,iconic-sweep-153,0.2856425940990448,1715632306.0385149,0.9093132615089417,0.9064000248908995,0.875,16416,35,646.2762548923492,16380,{'runtime': 645},0.288093239068985,0.3407653570175171,False,0.9,0.999,translateW,39,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
48,eager-sweep-152,0.09112321585416794,1715631645.339572,0.970168948173523,0.961300015449524,0.984375,12195,26,478.08092498779297,12168,{'runtime': 476},0.11970129609107973,0.041471853852272034,False,0.9,0.999,translateW,38,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
49,honest-sweep-151,0.10352401435375214,1715631611.6774502,0.9646517634391784,0.958199977874756,0.9453125,15477,33,731.2018311023712,15444,{'runtime': 730},0.12681224942207336,0.12329337000846864,False,0.9,0.999,translateW,38,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
50,good-sweep-150,0.18126162886619568,1715631151.421925,0.9422743320465088,0.9350000023841858,0.9765625,12664,27,492.7528941631317,12636,{'runtime': 491},0.19734728336334229,0.06260033696889877,False,0.9,0.999,translateW,38,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
51,icy-sweep-149,0.37176838517189026,1715630858.188979,0.8839226365089417,0.8733999729156494,0.921875,11725,25,552.7808127403259,11700,{'runtime': 551},0.3947123885154724,0.24074643850326535,False,0.9,0.999,translateW,38,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
52,winter-sweep-148,0.08455398678779602,1715630288.1935308,0.9714125990867616,0.963699996471405,0.9765625,12663,27,598.3384017944336,12636,{'runtime': 597},0.11618487536907196,0.08495786041021347,False,0.9,0.999,translateW,37,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
53,radiant-sweep-147,0.09894014149904252,1715630642.2029195,0.967681646347046,0.9621000289916992,0.96875,19699,42,759.1681945323944,19656,{'runtime': 757},0.12450643628835678,0.07969813793897629,False,0.9,0.999,translateW,37,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
54,dashing-sweep-146,0.15138129889965057,1715629855.4541411,0.9499782919883728,0.94760000705719,0.9453125,16416,35,625.9227941036224,16380,{'runtime': 624},0.16600476205348969,0.20093663036823273,False,0.9,0.999,translateW,37,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
55,jumping-sweep-145,0.4128360450267792,1715629214.73721,0.8729550838470459,0.8651999831199646,0.8828125,4691,10,191.83285403251648,4680,{'runtime': 190},0.4231663048267365,0.3999272882938385,False,0.9,0.999,translateW,37,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
56,serene-sweep-144,0.06460180878639221,1715629673.2722569,0.9771217107772828,0.9700999855995178,0.9765625,19698,42,925.6866648197174,19656,{'runtime': 924},0.10404723137617113,0.08477962017059326,False,0.9,0.999,translateW,36,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
57,eager-sweep-143,0.11170891672372818,1715628728.471702,0.962890625,0.958400011062622,0.9609375,12194,26,580.0809059143066,12168,{'runtime': 578},0.12980282306671145,0.1856626719236374,False,0.9,0.999,translateW,36,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
58,avid-sweep-142,0.14923153817653656,1715629006.2906082,0.9503706097602844,0.9470000267028807,0.9765625,15009,32,585.6968541145325,14976,{'runtime': 584},0.16239246726036072,0.09720354527235033,False,0.9,0.999,translateW,36,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
59,breezy-sweep-141,0.49932798743247986,1715628404.3710296,0.8558109402656555,0.8339999914169312,0.8671875,7505,16,291.3091037273407,7488,{'runtime': 290},0.503487229347229,0.3839451670646667,False,0.9,0.999,translateW,36,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
60,rare-sweep-140,0.10836004465818404,1715628130.4983115,0.9638838768005372,0.9556999802589417,0.9609375,8442,18,402.9580855369568,8424,{'runtime': 401},0.13154803216457367,0.145938441157341,False,0.9,0.999,translateW,35,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
61,dainty-sweep-139,0.13308697938919067,1715628100.4625638,0.9572482705116272,0.953499972820282,0.9609375,8912,19,352.14569783210754,8892,{'runtime': 351},0.14893417060375214,0.1121467500925064,False,0.9,0.999,translateW,35,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
62,flowing-sweep-138,0.1834511160850525,1715627733.7261293,0.941481351852417,0.9391999840736388,0.9375,9850,21,382.2586622238159,9828,{'runtime': 381},0.19025461375713348,0.1991732120513916,False,0.9,0.999,translateW,35,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
63,glad-sweep-137,0.24970555305480957,1715627708.5296435,0.91972154378891,0.9164000153541564,0.8984375,14070,30,661.9865415096283,14040,{'runtime': 660},0.2614852786064148,0.25625234842300415,False,0.9,0.999,translateW,35,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
64,bumbling-sweep-136,0.10742629319429398,1715627031.4963312,0.9647769927978516,0.9534000158309937,0.953125,7973,17,381.56361413002014,7956,{'runtime': 380},0.13499824702739716,0.12141187489032744,False,0.9,0.999,translateW,34,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
65,devout-sweep-135,0.10293244570493698,1715627333.8897848,0.9662126302719116,0.9574000239372252,0.96875,15478,33,617.6857929229736,15444,{'runtime': 616},0.13212670385837555,0.08776702731847763,False,0.9,0.999,translateW,34,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
66,fluent-sweep-134,0.17371264100074768,1715626633.9511924,0.9429670572280884,0.9372000098228456,0.9375,11256,24,530.0161964893341,11232,{'runtime': 528},0.1863015294075012,0.2113228291273117,False,0.9,0.999,translateW,34,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
67,generous-sweep-133,0.24406401813030243,1715626699.6180215,0.92331063747406,0.916700005531311,0.9140625,13602,29,523.3385493755341,13572,{'runtime': 522},0.25723379850387573,0.25090113282203674,False,0.9,0.999,translateW,34,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
68,floral-sweep-132,0.08901690691709518,1715626088.874936,0.9695679545402528,0.9609000086784364,0.9609375,10787,23,513.4718580245972,10764,{'runtime': 512},0.12024842202663422,0.08840613067150116,False,0.9,0.999,translateW,33,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
69,different-sweep-131,0.09709607064723969,1715626160.2128518,0.9671975374221802,0.9592999815940856,0.9375,19230,41,751.1979176998138,19188,{'runtime': 750},0.12957720458507538,0.14975117146968842,False,0.9,0.999,translateW,33,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
70,sandy-sweep-130,0.14373862743377686,1715625560.3563783,0.9535006284713744,0.9451000094413756,0.9375,20636,44,968.4672904014589,20592,{'runtime': 967},0.17575114965438843,0.14343439042568207,False,0.9,0.999,translateW,33,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
71,genial-sweep-129,0.27158138155937195,1715625392.4339688,0.9117254018783568,0.9093000292778016,0.9296875,15009,32,592.8510138988495,14976,{'runtime': 591},0.28204959630966187,0.20975755155086517,False,0.9,0.999,translateW,33,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
72,genial-sweep-128,0.09433437138795853,1715624785.1243622,0.9690588116645812,0.9598000049591064,0.9765625,9381,20,386.738881111145,9360,{'runtime': 385},0.12343520671129228,0.08019042015075684,False,0.9,0.999,translateW,32,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
73,worldly-sweep-127,0.10293684899806976,1715624576.8689957,0.965486466884613,0.9557999968528748,0.9609375,16884,36,799.7599167823792,16848,{'runtime': 798},0.13746389746665957,0.1066964864730835,False,0.9,0.999,translateW,32,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
74,blooming-sweep-126,0.18393070995807648,1715624385.8043003,0.9419571161270142,0.9348999857902528,0.9296875,12195,26,477.22121834754944,12168,{'runtime': 476},0.20747210085392,0.16144105792045593,False,0.9,0.999,translateW,32,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
75,playful-sweep-125,0.3331664502620697,1715623764.000117,0.8933543562889099,0.8896999955177307,0.9140625,10318,22,482.58898401260376,10296,{'runtime': 481},0.3479160964488983,0.29762938618659973,False,0.9,0.999,translateW,32,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
76,rich-sweep-124,0.09443650394678116,1715623894.918789,0.969542920589447,0.959999978542328,0.984375,11726,25,479.8344650268554,11700,{'runtime': 478},0.12002481520175934,0.06945669651031494,False,0.9,0.999,translateW,31,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
77,dandy-sweep-123,0.2063450962305069,1715623396.3135622,0.9391610026359558,0.9308000206947328,0.9375,3753,8,150.78096103668213,3744,{'runtime': 149},0.2154106497764587,0.15038329362869263,False,0.9,0.999,translateW,31,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,343
78,vibrant-sweep-122,0.2021365463733673,1715623265.474339,0.9352547526359558,0.932200014591217,0.953125,6566,14,313.4639630317688,6552,{'runtime': 312},0.21292799711227417,0.13372741639614105,False,0.9,0.999,translateW,31,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,147
79,driven-sweep-121,0.4680662751197815,1715622931.8909788,0.8620292544364929,0.8392000198364258,0.859375,7973,17,381.88054370880127,7956,{'runtime': 380},0.4863056540489197,0.4536987841129303,False,0.9,0.999,translateW,31,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,49
80,skilled-sweep-120,0.0650390014052391,1715623231.9537702,0.9775807857513428,0.96670001745224,0.9765625,18761,40,760.2196900844574,18720,{'runtime': 759},0.10432474315166472,0.05162588506937027,False,0.9,0.999,translateW,30,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,True,True,0,4,0.001,931
